transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online,total_amount,year,month,day_of_week,is_weekend
2877,823,2024-07-14,Electronics,1868.66,4,Credit Card,True,7474.64,2024,7,6,True
2878,370,2024-03-02,Sports,199.2,1,PayPal,True,199.2,2024,3,5,True
2879,342,2024-04-17,Clothing,144.81,4,Credit Card,True,579.24,2024,4,2,False
2880,588,2024-12-09,Electronics,1691.04,4,Credit Card,False,6764.16,2024,12,0,False
2881,439,2024-08-11,Clothing,74.7,3,Credit Card,True,224.10000000000002,2024,8,6,True
2882,109,2024-01-13,Books,35.1,2,Credit Card,True,70.2,2024,1,5,True
2883,296,2024-01-17,Clothing,164.62,4,Credit Card,True,658.48,2024,1,2,False
2884,972,2024-06-17,Home & Garden,96.52,3,Credit Card,False,289.56,2024,6,0,False
2885,477,2024-03-28,Sports,199.8,3,Credit Card,True,599.4000000000001,2024,3,3,False
2886,237,2024-07-24,Home & Garden,191.67,4,Credit Card,False,766.68,2024,7,2,False
2887,724,2024-08-04,Clothing,115.11,3,PayPal,True,345.33,2024,8,6,True
2888,593,2024-03-01,Clothing,195.53,3,PayPal,False,586.59,2024,3,4,False
2889,255,2024-08-08,Home & Garden,88.41,2,Credit Card,True,176.82,2024,8,3,False
2890,960,2024-07-30,Books,41.91,1,Credit Card,False,41.91,2024,7,1,False
2891,227,2024-05-14,Sports,37.13,3,Credit Card,True,111.39000000000001,2024,5,1,False
2892,191,2024-04-19,Books,44.11,3,Credit Card,False,132.32999999999998,2024,4,4,False
2893,519,2024-08-06,Home & Garden,94.25,1,Credit Card,False,94.25,2024,8,1,False
2894,481,2024-07-02,Home & Garden,134.1,3,Credit Card,False,402.29999999999995,2024,7,1,False
2895,97,2024-10-22,Books,37.99,3,Credit Card,False,113.97,2024,10,1,False
2896,403,2024-08-10,Electronics,1117.45,1,Credit Card,True,1117.45,2024,8,5,True
2897,959,2023-12-18,Sports,204.74,3,PayPal,True,614.22,2023,12,0,False
2898,753,2024-07-31,Clothing,25.51,3,PayPal,True,76.53,2024,7,2,False
2899,871,2024-06-05,Electronics,1737.74,2,Credit Card,True,3475.48,2024,6,2,False
2900,444,2024-04-05,Home & Garden,48.53,2,Bank Transfer,True,97.06,2024,4,4,False
2901,804,2024-09-22,Clothing,199.11,1,Credit Card,False,199.11,2024,9,6,True
2902,746,2024-05-28,Sports,129.74,2,Credit Card,True,259.48,2024,5,1,False
2903,438,2024-06-15,Books,14.15,1,Credit Card,True,14.15,2024,6,5,True
2904,179,2024-11-01,Sports,173.42,4,PayPal,True,693.68,2024,11,4,False
2905,278,2023-12-23,Clothing,179.15,1,Credit Card,True,179.15,2023,12,5,True
2906,863,2024-07-20,Electronics,1702.91,3,PayPal,True,5108.7300000000005,2024,7,5,True
2907,619,2024-01-13,Home & Garden,52.01,3,Credit Card,True,156.03,2024,1,5,True
2908,559,2024-04-14,Home & Garden,157.69,3,Credit Card,True,473.07,2024,4,6,True
2909,682,2024-03-04,Books,15.77,1,Credit Card,True,15.77,2024,3,0,False
2910,66,2024-05-07,Home & Garden,54.68,4,Bank Transfer,True,218.72,2024,5,1,False
2911,761,2024-11-24,Clothing,180.22,2,Credit Card,True,360.44,2024,11,6,True
2912,650,2024-05-23,Books,27.09,3,Credit Card,False,81.27,2024,5,3,False
2913,231,2024-07-13,Home & Garden,130.0,3,PayPal,True,390.0,2024,7,5,True
2914,965,2024-10-05,Sports,223.47,2,Credit Card,True,446.94,2024,10,5,True
2915,508,2024-04-16,Sports,242.96,1,Credit Card,False,242.96,2024,4,1,False
2916,910,2024-12-03,Sports,108.4,1,PayPal,True,108.4,2024,12,1,False
2917,700,2024-08-03,Home & Garden,225.35,1,Credit Card,False,225.35,2024,8,5,True
2918,685,2024-03-21,Electronics,574.34,4,PayPal,True,2297.36,2024,3,3,False
2919,539,2024-04-23,Sports,27.06,1,PayPal,True,27.06,2024,4,1,False
2920,596,2024-03-11,Sports,86.06,4,Credit Card,True,344.24,2024,3,0,False
2921,449,2023-12-28,Home & Garden,73.37,3,Credit Card,False,220.11,2023,12,3,False
2922,212,2024-02-07,Sports,155.36,4,Bank Transfer,True,621.44,2024,2,2,False
2923,223,2024-05-30,Clothing,162.74,1,Credit Card,True,162.74,2024,5,3,False
2924,367,2024-10-03,Clothing,36.22,4,Credit Card,True,144.88,2024,10,3,False
2925,16,2024-02-22,Clothing,35.14,4,Credit Card,False,140.56,2024,2,3,False
2926,786,2024-10-02,Sports,213.26,4,Credit Card,True,853.04,2024,10,2,False
2927,342,2024-11-20,Electronics,681.6,3,PayPal,True,2044.8000000000002,2024,11,2,False
2928,641,2024-01-13,Electronics,1367.79,4,Credit Card,True,5471.16,2024,1,5,True
2929,979,2024-08-09,Home & Garden,241.21,1,Credit Card,True,241.21,2024,8,4,False
2930,57,2024-06-04,Books,41.2,2,Credit Card,True,82.4,2024,6,1,False
2931,790,2024-04-18,Electronics,1410.83,3,Credit Card,True,4232.49,2024,4,3,False
2932,263,2024-07-29,Sports,44.48,3,Credit Card,True,133.44,2024,7,0,False
2933,9,2024-02-22,Books,20.02,3,Credit Card,True,60.06,2024,2,3,False
2934,759,2024-10-06,Clothing,131.03,1,Credit Card,True,131.03,2024,10,6,True
2935,818,2024-04-15,Home & Garden,235.46,2,PayPal,False,470.92,2024,4,0,False
2936,962,2024-03-28,Books,37.17,1,Credit Card,True,37.17,2024,3,3,False
2937,32,2024-04-13,Home & Garden,83.76,3,PayPal,True,251.28000000000003,2024,4,5,True
2938,138,2024-01-21,Clothing,43.34,1,Credit Card,True,43.34,2024,1,6,True
2939,532,2024-02-27,Clothing,97.27,4,Credit Card,False,389.08,2024,2,1,False
2940,59,2024-09-15,Sports,56.74,3,PayPal,True,170.22,2024,9,6,True
2941,301,2024-07-23,Sports,72.67,1,Credit Card,False,72.67,2024,7,1,False
2942,367,2024-01-04,Home & Garden,220.15,1,Credit Card,True,220.15,2024,1,3,False
2943,884,2024-09-11,Books,44.62,4,Credit Card,True,178.48,2024,9,2,False
2944,124,2024-03-27,Sports,171.72,1,Credit Card,False,171.72,2024,3,2,False
2945,200,2024-04-14,Electronics,143.06,1,Credit Card,False,143.06,2024,4,6,True
2946,383,2024-10-29,Sports,170.63,4,PayPal,True,682.52,2024,10,1,False
2947,898,2024-06-22,Clothing,34.31,3,Credit Card,False,102.93,2024,6,5,True
2948,621,2024-08-09,Home & Garden,66.55,4,PayPal,True,266.2,2024,8,4,False
2949,970,2024-11-19,Electronics,634.19,2,Credit Card,True,1268.38,2024,11,1,False
2950,651,2024-07-19,Sports,61.8,4,PayPal,True,247.2,2024,7,4,False
2951,42,2024-07-05,Home & Garden,212.83,1,Credit Card,True,212.83,2024,7,4,False
2952,836,2024-06-05,Electronics,1869.91,3,Credit Card,True,5609.7300000000005,2024,6,2,False
2953,919,2024-12-08,Sports,191.89,1,Bank Transfer,True,191.89,2024,12,6,True
2954,797,2024-04-27,Clothing,193.21,4,Credit Card,True,772.84,2024,4,5,True
2955,881,2024-06-22,Sports,243.92,1,Credit Card,True,243.92,2024,6,5,True
2956,827,2024-09-21,Sports,245.64,1,Bank Transfer,True,245.64,2024,9,5,True
2957,771,2024-01-20,Electronics,1840.61,4,Credit Card,True,7362.44,2024,1,5,True
2958,72,2024-10-03,Sports,243.17,2,Credit Card,True,486.34,2024,10,3,False
2959,355,2024-04-25,Home & Garden,75.02,2,PayPal,True,150.04,2024,4,3,False
2960,59,2024-03-21,Electronics,846.6,2,Credit Card,True,1693.2,2024,3,3,False
2961,800,2024-07-05,Books,49.65,2,PayPal,False,99.3,2024,7,4,False
2962,500,2024-01-30,Sports,183.64,2,PayPal,True,367.28,2024,1,1,False
2963,363,2024-05-31,Sports,226.85,1,Credit Card,True,226.85,2024,5,4,False
2964,620,2024-02-16,Home & Garden,287.61,4,PayPal,False,1150.44,2024,2,4,False
2965,624,2024-01-31,Home & Garden,165.87,2,Credit Card,True,331.74,2024,1,2,False
2966,231,2024-02-24,Home & Garden,298.7,3,Credit Card,True,896.0999999999999,2024,2,5,True
2967,159,2024-03-29,Books,22.7,2,Credit Card,True,45.4,2024,3,4,False
2968,851,2024-08-06,Home & Garden,38.84,2,PayPal,False,77.68,2024,8,1,False
2969,457,2024-10-05,Sports,125.19,3,Credit Card,True,375.57,2024,10,5,True
2970,128,2024-03-23,Books,25.13,1,Bank Transfer,True,25.13,2024,3,5,True
2971,667,2024-04-27,Home & Garden,43.76,1,Credit Card,True,43.76,2024,4,5,True
2972,812,2024-10-14,Electronics,1397.17,2,Credit Card,False,2794.34,2024,10,0,False
2973,874,2024-03-20,Home & Garden,193.48,1,Credit Card,True,193.48,2024,3,2,False
2974,343,2024-02-10,Electronics,605.68,4,PayPal,True,2422.72,2024,2,5,True
2975,466,2024-02-20,Sports,169.52,2,Credit Card,True,339.04,2024,2,1,False
2976,231,2024-10-22,Books,19.95,4,Credit Card,True,79.8,2024,10,1,False
2977,737,2024-06-21,Clothing,162.63,3,Credit Card,True,487.89,2024,6,4,False
2978,475,2024-06-19,Sports,128.35,4,Credit Card,True,513.4,2024,6,2,False
2979,171,2024-10-15,Books,25.38,2,Bank Transfer,False,50.76,2024,10,1,False
2980,738,2024-03-16,Books,37.5,1,PayPal,True,37.5,2024,3,5,True
2981,526,2024-03-21,Books,43.25,3,PayPal,False,129.75,2024,3,3,False
2982,355,2024-05-21,Books,31.68,4,Credit Card,True,126.72,2024,5,1,False
2983,196,2024-08-08,Sports,34.78,3,PayPal,True,104.34,2024,8,3,False
2984,423,2024-11-07,Home & Garden,143.93,3,PayPal,True,431.79,2024,11,3,False
2985,447,2024-12-06,Sports,207.6,3,Credit Card,False,622.8,2024,12,4,False
2986,18,2024-05-21,Electronics,491.71,2,Credit Card,False,983.42,2024,5,1,False
2987,748,2024-08-02,Electronics,412.67,3,Credit Card,False,1238.01,2024,8,4,False
2988,799,2024-01-11,Home & Garden,127.68,2,PayPal,False,255.36,2024,1,3,False
2989,956,2024-07-14,Sports,133.43,3,Credit Card,False,400.29,2024,7,6,True
2990,812,2024-02-11,Books,10.71,2,Credit Card,False,21.42,2024,2,6,True
2991,236,2024-09-27,Clothing,150.63,1,PayPal,False,150.63,2024,9,4,False
2992,828,2024-03-21,Electronics,1460.66,2,Credit Card,False,2921.32,2024,3,3,False
2993,393,2024-08-03,Electronics,337.72,4,Credit Card,True,1350.88,2024,8,5,True
2994,857,2024-11-22,Home & Garden,129.47,4,PayPal,True,517.88,2024,11,4,False
2995,619,2023-12-30,Books,21.46,3,Credit Card,True,64.38,2023,12,5,True
2996,287,2024-10-20,Sports,118.72,2,Credit Card,True,237.44,2024,10,6,True
2997,775,2024-10-24,Books,35.43,4,Credit Card,True,141.72,2024,10,3,False
2998,207,2024-03-04,Home & Garden,243.45,3,PayPal,False,730.3499999999999,2024,3,0,False
2999,655,2024-10-26,Clothing,109.91,3,Credit Card,True,329.73,2024,10,5,True
3000,699,2024-12-02,Books,20.47,2,PayPal,True,40.94,2024,12,0,False
3001,327,2024-02-19,Clothing,84.98,3,Credit Card,True,254.94,2024,2,0,False
3002,334,2024-02-07,Books,27.54,1,Credit Card,True,27.54,2024,2,2,False
3003,347,2024-08-01,Clothing,21.01,4,Credit Card,True,84.04,2024,8,3,False
3004,494,2024-04-12,Clothing,89.58,1,Credit Card,False,89.58,2024,4,4,False
3005,85,2024-01-18,Clothing,33.61,1,Credit Card,True,33.61,2024,1,3,False
3006,798,2024-06-05,Home & Garden,215.86,3,PayPal,True,647.58,2024,6,2,False
3007,385,2024-05-18,Clothing,107.17,3,Credit Card,True,321.51,2024,5,5,True
3008,527,2024-04-08,Sports,69.92,4,Credit Card,True,279.68,2024,4,0,False
3009,347,2024-01-23,Sports,212.93,1,Credit Card,False,212.93,2024,1,1,False
3010,463,2024-05-25,Home & Garden,272.16,2,Credit Card,True,544.32,2024,5,5,True
3011,265,2024-08-02,Sports,101.43,4,Credit Card,True,405.72,2024,8,4,False
3012,109,2024-04-18,Home & Garden,113.6,4,Credit Card,True,454.4,2024,4,3,False
3013,256,2024-08-27,Electronics,1071.58,2,PayPal,True,2143.16,2024,8,1,False
3014,877,2024-03-31,Electronics,1617.91,2,Credit Card,False,3235.82,2024,3,6,True
3015,402,2024-01-26,Home & Garden,43.91,2,Credit Card,True,87.82,2024,1,4,False
3016,209,2024-02-12,Clothing,182.51,4,Credit Card,True,730.04,2024,2,0,False
3017,716,2024-08-24,Electronics,1593.16,3,PayPal,True,4779.4800000000005,2024,8,5,True
3018,954,2024-10-15,Sports,153.38,4,Credit Card,True,613.52,2024,10,1,False
3019,584,2024-12-02,Electronics,1746.89,4,Credit Card,True,6987.56,2024,12,0,False
3020,942,2024-09-26,Books,15.9,4,Credit Card,True,63.6,2024,9,3,False
3021,9,2024-11-22,Sports,240.97,1,Bank Transfer,True,240.97,2024,11,4,False
3022,956,2024-10-20,Sports,198.87,4,Credit Card,True,795.48,2024,10,6,True
3023,580,2024-02-25,Clothing,188.9,1,Bank Transfer,True,188.9,2024,2,6,True
3024,412,2024-12-02,Books,24.55,1,Credit Card,True,24.55,2024,12,0,False
3025,631,2024-09-23,Sports,233.55,4,Credit Card,True,934.2,2024,9,0,False
3026,824,2024-06-20,Home & Garden,280.6,4,PayPal,True,1122.4,2024,6,3,False
3027,777,2024-07-31,Clothing,132.19,1,Credit Card,True,132.19,2024,7,2,False
3028,599,2024-02-27,Home & Garden,294.08,1,Credit Card,True,294.08,2024,2,1,False
3029,218,2024-06-16,Clothing,131.1,4,PayPal,True,524.4,2024,6,6,True
3030,597,2024-04-13,Electronics,861.7,1,PayPal,False,861.7,2024,4,5,True
3031,412,2023-12-22,Books,27.84,1,Credit Card,True,27.84,2023,12,4,False
3032,352,2024-08-11,Electronics,667.39,1,Credit Card,True,667.39,2024,8,6,True
3033,611,2023-12-26,Home & Garden,105.48,4,Credit Card,True,421.92,2023,12,1,False
3034,720,2024-01-28,Books,27.31,2,PayPal,True,54.62,2024,1,6,True
3035,98,2024-05-10,Sports,102.22,3,Bank Transfer,True,306.65999999999997,2024,5,4,False
3036,903,2023-12-22,Books,36.1,3,PayPal,True,108.30000000000001,2023,12,4,False
3037,920,2024-10-08,Clothing,105.02,1,PayPal,False,105.02,2024,10,1,False
3038,450,2024-02-20,Electronics,689.29,1,Bank Transfer,True,689.29,2024,2,1,False
3039,912,2024-06-14,Electronics,118.38,1,Bank Transfer,True,118.38,2024,6,4,False
3040,214,2024-04-17,Electronics,885.63,4,Credit Card,True,3542.52,2024,4,2,False
3041,789,2024-09-26,Home & Garden,108.7,1,PayPal,False,108.7,2024,9,3,False
3042,32,2024-07-07,Home & Garden,296.54,3,Credit Card,True,889.6200000000001,2024,7,6,True
3043,649,2024-01-29,Books,16.41,1,Credit Card,False,16.41,2024,1,0,False
3044,595,2024-07-29,Books,25.01,2,PayPal,True,50.02,2024,7,0,False
3045,935,2024-07-11,Home & Garden,223.01,3,Credit Card,False,669.03,2024,7,3,False
3046,1000,2023-12-20,Sports,136.5,3,PayPal,False,409.5,2023,12,2,False
3047,111,2024-01-25,Home & Garden,124.87,2,PayPal,False,249.74,2024,1,3,False
3048,563,2024-09-05,Electronics,1476.29,2,Bank Transfer,False,2952.58,2024,9,3,False
3049,957,2024-03-27,Clothing,172.32,4,PayPal,True,689.28,2024,3,2,False
3050,538,2024-07-05,Books,12.98,4,Credit Card,False,51.92,2024,7,4,False
3051,435,2024-10-27,Sports,140.94,3,Credit Card,True,422.82,2024,10,6,True
3052,550,2024-08-23,Home & Garden,120.01,1,PayPal,True,120.01,2024,8,4,False
3053,376,2024-05-07,Sports,96.98,1,PayPal,True,96.98,2024,5,1,False
3054,194,2024-12-05,Sports,181.01,3,PayPal,False,543.03,2024,12,3,False
3055,799,2024-03-30,Sports,226.68,1,Credit Card,True,226.68,2024,3,5,True
3056,184,2024-02-09,Books,13.14,2,Bank Transfer,True,26.28,2024,2,4,False
3057,773,2024-12-10,Electronics,1845.23,1,PayPal,True,1845.23,2024,12,1,False
3058,312,2024-10-03,Electronics,640.68,3,Credit Card,True,1922.04,2024,10,3,False
3059,632,2024-08-01,Books,36.97,4,Credit Card,True,147.88,2024,8,3,False
3060,807,2024-04-29,Electronics,966.99,4,Credit Card,True,3867.96,2024,4,0,False
3061,894,2023-12-24,Clothing,92.99,4,Credit Card,True,371.96,2023,12,6,True
3062,34,2024-04-09,Sports,108.65,2,Bank Transfer,True,217.3,2024,4,1,False
3063,884,2024-04-30,Clothing,46.31,2,Credit Card,True,92.62,2024,4,1,False
3064,583,2023-12-14,Clothing,86.13,3,Credit Card,False,258.39,2023,12,3,False
3065,392,2024-10-25,Sports,209.78,1,Credit Card,True,209.78,2024,10,4,False
3066,992,2024-02-08,Sports,224.1,2,Credit Card,True,448.2,2024,2,3,False
3067,147,2024-01-21,Clothing,141.3,2,Credit Card,True,282.6,2024,1,6,True
3068,821,2024-04-10,Electronics,188.86,2,Credit Card,False,377.72,2024,4,2,False
3069,880,2024-12-11,Home & Garden,196.44,1,Credit Card,False,196.44,2024,12,2,False
3070,507,2024-09-04,Home & Garden,255.61,3,Bank Transfer,False,766.83,2024,9,2,False
3071,886,2024-03-06,Electronics,1896.52,2,Credit Card,True,3793.04,2024,3,2,False
3072,728,2024-01-28,Sports,84.88,2,PayPal,True,169.76,2024,1,6,True
3073,199,2023-12-30,Clothing,117.2,4,Credit Card,True,468.8,2023,12,5,True
3074,142,2024-05-29,Home & Garden,118.75,3,Credit Card,True,356.25,2024,5,2,False
3075,468,2024-08-10,Sports,48.79,3,Credit Card,True,146.37,2024,8,5,True
3076,629,2023-12-26,Clothing,70.03,2,Credit Card,False,140.06,2023,12,1,False
3077,596,2023-12-16,Sports,53.46,4,Credit Card,True,213.84,2023,12,5,True
3078,991,2024-11-25,Books,16.98,1,Credit Card,True,16.98,2024,11,0,False
3079,805,2024-02-05,Books,29.46,1,PayPal,True,29.46,2024,2,0,False
3080,13,2024-10-26,Sports,43.46,4,Credit Card,False,173.84,2024,10,5,True
3081,98,2024-09-16,Home & Garden,51.66,4,Bank Transfer,True,206.64,2024,9,0,False
3082,391,2024-09-06,Home & Garden,118.77,2,Credit Card,False,237.54,2024,9,4,False
3083,332,2024-10-21,Electronics,1090.93,3,Credit Card,True,3272.79,2024,10,0,False
3084,693,2024-11-21,Clothing,73.24,2,Credit Card,True,146.48,2024,11,3,False
3085,821,2024-10-07,Clothing,85.76,4,Credit Card,True,343.04,2024,10,0,False
3086,665,2024-06-11,Sports,216.32,2,Credit Card,True,432.64,2024,6,1,False
3087,639,2024-10-24,Sports,126.98,2,Credit Card,True,253.96,2024,10,3,False
3088,534,2024-04-12,Electronics,1158.77,4,Credit Card,False,4635.08,2024,4,4,False
3089,801,2024-06-09,Home & Garden,72.17,2,Credit Card,True,144.34,2024,6,6,True
3090,637,2024-01-22,Books,18.12,3,Credit Card,True,54.36,2024,1,0,False
3091,793,2024-11-09,Home & Garden,161.28,3,Credit Card,True,483.84000000000003,2024,11,5,True
3092,60,2024-02-29,Clothing,129.51,4,Bank Transfer,True,518.04,2024,2,3,False
3093,941,2024-05-03,Sports,81.1,4,Credit Card,True,324.4,2024,5,4,False
3094,262,2024-12-06,Clothing,165.01,2,Credit Card,True,330.02,2024,12,4,False
3095,417,2024-10-20,Electronics,988.08,4,PayPal,False,3952.32,2024,10,6,True
3096,461,2024-03-24,Home & Garden,253.19,1,PayPal,False,253.19,2024,3,6,True
3097,37,2024-07-23,Books,16.42,3,Credit Card,True,49.260000000000005,2024,7,1,False
3098,323,2024-11-24,Books,28.94,1,PayPal,True,28.94,2024,11,6,True
3099,315,2024-04-18,Sports,238.5,1,Credit Card,True,238.5,2024,4,3,False
3100,567,2024-07-10,Sports,144.22,3,Credit Card,True,432.65999999999997,2024,7,2,False
3101,578,2024-08-23,Sports,239.82,2,Credit Card,True,479.64,2024,8,4,False
3102,519,2024-01-14,Home & Garden,276.24,3,PayPal,True,828.72,2024,1,6,True
3103,267,2024-08-27,Sports,164.58,3,Credit Card,False,493.74,2024,8,1,False
3104,529,2024-07-22,Books,16.91,2,PayPal,True,33.82,2024,7,0,False
3105,331,2024-03-31,Sports,237.95,3,Credit Card,True,713.8499999999999,2024,3,6,True
3106,243,2023-12-28,Clothing,196.84,3,Credit Card,False,590.52,2023,12,3,False
3107,525,2024-01-28,Books,10.61,4,PayPal,False,42.44,2024,1,6,True
3108,377,2024-02-21,Home & Garden,103.04,1,Credit Card,True,103.04,2024,2,2,False
3109,630,2024-01-26,Books,14.26,2,PayPal,False,28.52,2024,1,4,False
3110,306,2024-10-18,Clothing,80.79,4,PayPal,True,323.16,2024,10,4,False
3111,744,2024-03-12,Books,20.37,3,Credit Card,False,61.11,2024,3,1,False
3112,932,2024-05-30,Clothing,51.47,4,Credit Card,True,205.88,2024,5,3,False
3113,979,2023-12-29,Clothing,126.8,4,PayPal,True,507.2,2023,12,4,False
3114,894,2024-05-07,Sports,64.17,3,Credit Card,True,192.51,2024,5,1,False
3115,518,2024-02-16,Clothing,148.86,1,Credit Card,True,148.86,2024,2,4,False
3116,411,2024-03-11,Clothing,198.43,3,PayPal,True,595.29,2024,3,0,False
3117,377,2023-12-13,Home & Garden,74.03,3,PayPal,True,222.09,2023,12,2,False
3118,481,2024-03-22,Books,34.23,1,PayPal,True,34.23,2024,3,4,False
3119,512,2024-06-22,Electronics,887.17,1,Credit Card,True,887.17,2024,6,5,True
3120,981,2024-03-21,Home & Garden,53.31,2,Credit Card,True,106.62,2024,3,3,False
3121,996,2024-08-08,Home & Garden,116.92,2,PayPal,True,233.84,2024,8,3,False
3122,219,2024-02-11,Sports,220.43,4,Bank Transfer,True,881.72,2024,2,6,True
3123,588,2024-05-17,Home & Garden,270.29,4,PayPal,True,1081.16,2024,5,4,False
3124,128,2024-07-28,Clothing,151.08,4,PayPal,True,604.32,2024,7,6,True
3125,88,2024-01-10,Home & Garden,248.04,1,Credit Card,True,248.04,2024,1,2,False
3126,337,2024-07-15,Sports,60.65,3,Credit Card,True,181.95,2024,7,0,False
3127,854,2024-03-29,Home & Garden,79.82,1,Credit Card,True,79.82,2024,3,4,False
3128,475,2024-10-18,Electronics,1926.3,3,PayPal,True,5778.9,2024,10,4,False
3129,394,2024-03-12,Electronics,845.01,3,Credit Card,True,2535.0299999999997,2024,3,1,False
3130,727,2023-12-18,Electronics,637.36,2,Credit Card,True,1274.72,2023,12,0,False
3131,87,2024-05-16,Sports,98.46,2,Credit Card,True,196.92,2024,5,3,False
3132,233,2024-06-26,Home & Garden,93.03,4,PayPal,True,372.12,2024,6,2,False
3133,381,2024-02-19,Clothing,42.54,1,PayPal,True,42.54,2024,2,0,False
3134,528,2023-12-28,Books,30.13,4,Credit Card,True,120.52,2023,12,3,False
3135,854,2024-07-04,Clothing,172.88,1,Credit Card,True,172.88,2024,7,3,False
3136,459,2024-10-05,Electronics,1337.84,3,PayPal,True,4013.5199999999995,2024,10,5,True
3137,721,2024-09-19,Books,36.28,2,Credit Card,True,72.56,2024,9,3,False
3138,368,2024-10-01,Home & Garden,82.63,4,Credit Card,True,330.52,2024,10,1,False
3139,850,2024-09-25,Home & Garden,145.25,1,PayPal,True,145.25,2024,9,2,False
3140,701,2024-03-20,Home & Garden,143.4,2,PayPal,True,286.8,2024,3,2,False
3141,387,2024-01-01,Sports,62.18,4,Credit Card,True,248.72,2024,1,0,False
3142,918,2023-12-25,Electronics,1934.16,3,PayPal,True,5802.4800000000005,2023,12,0,False
3143,526,2024-11-13,Clothing,32.07,3,Credit Card,True,96.21000000000001,2024,11,2,False
3144,810,2024-04-30,Home & Garden,226.5,4,PayPal,True,906.0,2024,4,1,False
3145,175,2024-10-08,Books,47.86,1,Credit Card,False,47.86,2024,10,1,False
3146,855,2024-08-20,Books,29.81,1,PayPal,True,29.81,2024,8,1,False
3147,511,2024-03-06,Electronics,1666.77,3,Bank Transfer,False,5000.3099999999995,2024,3,2,False
3148,382,2024-05-10,Books,49.14,4,Credit Card,True,196.56,2024,5,4,False
3149,39,2024-11-18,Books,47.95,2,PayPal,False,95.9,2024,11,0,False
3150,472,2024-07-15,Home & Garden,270.73,4,Credit Card,True,1082.92,2024,7,0,False
3151,945,2024-02-05,Books,47.68,1,Credit Card,True,47.68,2024,2,0,False
3152,869,2024-04-10,Clothing,31.36,1,Credit Card,False,31.36,2024,4,2,False
3153,87,2023-12-19,Sports,97.38,4,Bank Transfer,False,389.52,2023,12,1,False
3154,908,2024-09-21,Clothing,186.47,3,Credit Card,False,559.41,2024,9,5,True
3155,153,2024-03-15,Sports,37.57,1,Bank Transfer,False,37.57,2024,3,4,False
3156,907,2024-04-04,Home & Garden,153.88,1,PayPal,True,153.88,2024,4,3,False
3157,429,2024-04-19,Books,24.67,4,Credit Card,True,98.68,2024,4,4,False
3158,427,2024-02-15,Electronics,1708.78,3,PayPal,True,5126.34,2024,2,3,False
3159,274,2024-12-01,Clothing,43.59,3,Credit Card,True,130.77,2024,12,6,True
3160,432,2024-08-04,Books,27.46,1,Bank Transfer,False,27.46,2024,8,6,True
3161,32,2024-09-13,Clothing,75.65,2,Credit Card,True,151.3,2024,9,4,False
3162,357,2024-10-26,Sports,174.68,4,Credit Card,False,698.72,2024,10,5,True
3163,42,2024-02-27,Clothing,197.29,2,Credit Card,True,394.58,2024,2,1,False
3164,899,2024-05-27,Home & Garden,264.28,3,PayPal,True,792.8399999999999,2024,5,0,False
3165,83,2024-11-19,Home & Garden,192.94,1,Credit Card,True,192.94,2024,11,1,False
3166,684,2024-03-31,Clothing,85.95,4,Credit Card,True,343.8,2024,3,6,True
3167,923,2024-07-29,Home & Garden,262.83,2,Credit Card,False,525.66,2024,7,0,False
3168,108,2024-11-18,Home & Garden,91.58,2,PayPal,True,183.16,2024,11,0,False
3169,736,2024-05-03,Home & Garden,256.13,2,PayPal,True,512.26,2024,5,4,False
3170,384,2024-12-01,Clothing,178.13,4,PayPal,True,712.52,2024,12,6,True
3171,760,2024-02-02,Electronics,441.32,3,PayPal,True,1323.96,2024,2,4,False
3172,263,2024-10-01,Sports,144.39,3,PayPal,True,433.16999999999996,2024,10,1,False
3173,540,2024-09-11,Electronics,520.85,4,Credit Card,True,2083.4,2024,9,2,False
3174,37,2024-08-09,Electronics,1737.11,4,Credit Card,True,6948.44,2024,8,4,False
3175,90,2024-12-06,Clothing,114.01,3,PayPal,False,342.03000000000003,2024,12,4,False
3176,285,2024-06-16,Books,28.57,2,Credit Card,True,57.14,2024,6,6,True
3177,234,2024-01-29,Sports,202.05,4,PayPal,True,808.2,2024,1,0,False
3178,632,2024-11-07,Sports,31.14,2,Credit Card,True,62.28,2024,11,3,False
3179,691,2024-08-05,Clothing,59.45,4,PayPal,True,237.8,2024,8,0,False
3180,270,2024-08-18,Sports,212.78,4,PayPal,True,851.12,2024,8,6,True
3181,852,2024-11-18,Clothing,78.67,1,Bank Transfer,True,78.67,2024,11,0,False
3182,494,2024-09-08,Home & Garden,36.4,3,Credit Card,True,109.19999999999999,2024,9,6,True
3183,286,2024-11-07,Home & Garden,223.66,4,Bank Transfer,True,894.64,2024,11,3,False
3184,524,2024-04-12,Electronics,714.74,1,Credit Card,True,714.74,2024,4,4,False
3185,627,2024-11-27,Books,10.14,2,PayPal,True,20.28,2024,11,2,False
3186,843,2024-03-25,Electronics,1255.32,4,Credit Card,True,5021.28,2024,3,0,False
3187,19,2023-12-13,Home & Garden,107.16,4,Credit Card,True,428.64,2023,12,2,False
3188,677,2024-02-29,Electronics,515.09,3,PayPal,True,1545.27,2024,2,3,False
3189,354,2024-03-30,Books,23.62,3,Credit Card,True,70.86,2024,3,5,True
3190,30,2024-07-19,Electronics,1840.13,4,Credit Card,True,7360.52,2024,7,4,False
